,0,1,2,3,4
181,20,1.6,17400,6221790.0
182,55,0.8,16000,6221280.0
183,51,0.8,15000,6217379.0
184,41,0.8,19200,6217244.0
185,39,0.8,17600,6209823.0
186,19,1.6,17200,6207868.0
187,15,1.6,20400,6201439.800000001
188,28,0.8,21600,6187821.0
189,30,0.8,20400,6161903.0
190,57,0.8,14600,6158503.0
191,49,0.8,15200,6152980.0
192,16,0.4,15400,6152510.0
193,55,0.8,14400,6152288.0
194,52,0.8,15000,6150642.3
195,11,0.8,16600,6146879.5
196,11,0.8,16000,6146528.0
197,21,1.6,16800,6143716.0
198,13,0.8,19400,6140700.0
199,16,0.8,14800,6140656.0
200,27,0.8,21600,6127426.0
201,12,1.6,12000,6127126.0
202,20,1.6,16000,6126410.0
203,55,1.6,12200,6123900.0
204,59,0.8,14800,6122273.0
205,26,1.6,15400,6106458.0
206,13,1.4,11000,6102122.0
207,39,0.8,16800,6090290.6
208,57,0.8,13800,6084449.0
209,31,0.8,19600,6080475.0
210,31,0.8,17600,6076038.0
211,17,0.4,15400,6075900.0
212,12,0.8,14400,6075148.0
213,26,0.8,21400,6070539.0
214,41,0.8,17800,6069349.0
215,56,0.8,14200,6068161.0
216,25,0.8,21600,6066465.0
217,37,0.8,16800,6048679.0
218,38,1.6,13800,6047592.0
219,20,1.6,20200,6046760.0
220,25,0.8,22000,6037452.0
221,59,0.8,13400,6037141.0
222,21,1.6,20200,6034540.0
223,53,1.6,12800,6025150.0
224,38,0.8,16800,6020884.6
225,20,1.6,9600,6020330.0
226,52,0.8,14600,6019895.0
227,41,0.8,15800,6015414.0
228,35,0.8,21200,6006978.0
229,17,1.6,21000,6002162.0
230,18,1.6,21000,6002162.0
231,58,0.8,13800,5991989.0
232,36,0.8,20400,5982438.0
233,22,0.8,24200,5980345.0
234,57,0.8,16600,5977162.0
235,30,0.8,17600,5976780.0
236,10,0.8,16000,5975123.3
237,15,0.8,17600,5974002.0
238,31,0.8,21000,5972609.0
239,35,1.6,14200,5970733.0
240,10,0.8,15400,5970527.0
241,55,0.8,16600,5967900.0
242,24,1.6,15600,5967448.0
243,54,0.8,14800,5964148.800000001
244,24,1.6,16800,5958168.0
245,54,0.8,16800,5956774.0
246,56,0.8,16600,5955692.0
247,58,0.8,13400,5954526.0
248,58,0.8,15000,5954136.0
249,29,0.8,21600,5953901.0
250,49,0.8,17600,5953856.0
251,56,1.6,12200,5949222.0
252,53,0.8,15600,5938346.7
253,45,0.8,15600,5935927.800000001
254,44,0.8,17800,5933670.0
255,12,0.4,12400,5919938.7
256,33,0.8,19000,5917047.0
257,35,0.8,17600,5910176.0
258,50,0.8,15800,5906310.0
259,19,0.8,23800,5902500.0
260,56,0.8,14600,5899249.800000001
261,32,0.8,19600,5886313.0
262,58,1.6,11400,5871433.0
263,46,0.8,15200,5871248.0
264,16,1.6,20600,5862706.0
265,35,0.8,16800,5861464.0
266,59,0.8,14200,5860746.0
267,24,1.6,19800,5859854.0
268,27,1.6,16200,5849352.0
269,11,0.8,13800,5845930.0
270,19,0.8,15600,5838892.0
271,43,0.8,16400,5833216.0
272,55,0.8,15000,5832776.0
273,27,1.6,15400,5831456.0
274,54,0.8,15600,5829813.0
275,51,0.8,14800,5829453.0
276,29,0.8,21000,5827044.0
277,57,1.6,12200,5826898.0
278,21,0.8,16000,5824514.0
279,32,0.8,21000,5813986.0
280,40,0.8,15400,5813062.0
281,52,0.8,15400,5809821.6
282,37,1.6,14400,5809132.0
283,11,0.4,12600,5809104.3
284,12,0.8,14600,5805197.0
285,45,0.8,15800,5803948.0
286,20,1.6,19000,5797752.0
287,30,0.8,19600,5791022.0
288,10,0.4,20400,5789661.0
289,32,0.8,19200,5783286.0
290,37,0.8,20400,5782578.0
291,53,0.8,16800,5777798.0
292,45,0.8,15400,5776892.0
293,43,0.8,19200,5772550.0
294,12,0.8,18000,5767526.0
295,42,1.6,6200,5766628.0
296,13,0.4,12400,5759688.8
297,51,0.8,16000,5758342.0
298,42,0.8,19200,5756270.0
299,20,1.6,19400,5752818.0
300,37,1.6,14800,5751646.0
301,54,1.6,12200,5749982.0
302,19,1.6,9800,5747859.0
303,21,1.6,19400,5741398.0
304,36,0.8,17600,5739276.0
305,22,1.6,19400,5732138.0
306,12,0.4,12600,5727650.0
307,23,1.6,19400,5724778.0
308,38,0.8,17800,5718923.199999999
309,59,0.8,13800,5717449.0
310,42,0.8,16200,5714949.4
311,51,0.8,16400,5701051.0
312,52,0.8,13600,5700797.0
313,46,0.8,17800,5685640.0
314,54,1.6,12800,5684890.0
315,22,1.6,19000,5682764.0
316,19,0.8,14800,5681501.0
317,30,0.8,23200,5681480.0
318,16,0.8,16600,5678118.0
319,43,0.8,16600,5672157.6
320,43,0.8,15000,5668874.8
321,38,0.8,20800,5667076.0
322,23,0.8,22000,5660581.0
323,38,0.8,20400,5659906.0
324,42,0.8,15800,5657724.0
325,11,0.4,20400,5657008.9
326,37,0.8,17200,5656366.0
327,21,0.8,24200,5654969.0
328,25,1.6,15600,5647526.0
329,10,0.8,23600,5645356.0
330,47,0.8,15800,5640492.0
331,55,0.8,15600,5639320.4
332,25,1.6,19800,5633190.0
333,58,0.8,13000,5631998.0
334,55,0.8,16800,5625936.0
335,31,0.8,20400,5620050.0
336,26,0.8,22800,5617724.0
337,27,0.8,19000,5615840.0
338,38,1.6,14200,5613418.0
339,33,0.8,19600,5611828.0
340,23,1.6,16800,5610960.0
341,27,0.8,24800,5607832.6
342,26,1.6,17400,5597438.0
343,10,0.8,16200,5596347.6
344,25,0.8,21000,5594639.0
345,10,0.8,12200,5592838.0
346,15,1.6,10200,5588290.0
347,20,0.8,15600,5576954.0
348,39,0.8,15400,5571757.0
349,47,0.8,16400,5563602.0
350,13,0.8,24000,5563080.0
351,59,0.8,15000,5558160.0
352,14,0.8,16600,5555572.0
353,36,0.8,16800,5553147.0
354,51,0.8,14600,5552001.0
355,12,0.8,19400,5547480.0
356,13,0.8,14600,5545076.0
357,17,1.6,19200,5544466.0
358,46,0.8,16600,5542274.0
359,39,0.8,20400,5540438.0
360,56,0.8,16000,5537606.0
361,45,0.8,16600,5535216.0
362,50,0.8,14400,5534543.0
363,15,1.4,11000,5532202.0
364,15,0.4,15400,5529500.0
365,57,0.8,15000,5527362.0
366,36,0.8,17200,5514846.0
367,38,0.8,16600,5513887.0
368,29,0.8,22800,5513260.0
369,26,1.6,15600,5495932.0
370,30,0.8,21600,5490122.0
371,32,0.8,17600,5489490.0
372,35,0.8,20400,5487838.0
373,14,0.8,14400,5487483.0
374,27,0.8,22800,5482506.0
375,28,1.6,15800,5472098.0
376,27,1.6,15800,5471539.0
377,15,1.6,25000,5470890.0
378,37,0.8,20800,5462668.0
379,22,1.6,16800,5460538.0
380,24,0.4,14400,5460483.6
381,30,0.8,19800,5460384.0
382,23,0.8,14800,5460224.0
383,32,0.8,22800,5460047.3
384,23,1.6,20200,5455803.0
385,41,0.8,15200,5455444.0
386,31,0.8,22800,5446986.1
387,59,0.8,16400,5443848.0
388,10,0.4,12600,5442261.4
389,44,0.8,15800,5440892.0
390,35,0.8,22800,5440591.0
391,30,1.6,15400,5439648.0
392,24,0.8,22000,5430706.0
393,43,0.8,15800,5430046.2
394,24,0.8,21600,5429655.0
395,14,0.8,19400,5428040.0
396,40,0.8,17600,5423264.0
397,49,0.8,14800,5416353.0
398,51,0.8,18200,5411617.0
399,36,0.8,14200,5411376.0
400,14,0.4,15400,5411170.0
401,36,0.8,21200,5406600.0
402,33,0.8,17000,5400904.0
403,13,0.8,16000,5400774.0
404,23,1.6,16200,5397784.0
405,33,0.8,17600,5391776.0
406,25,0.8,21400,5380335.0
407,38,0.8,17000,5378026.0
408,36,0.8,20800,5376110.0
409,48,0.8,16800,5376064.0
410,26,0.8,24800,5370840.0
411,50,0.8,17600,5370676.0
412,40,1.6,6200,5368508.0
413,18,1.6,10200,5367426.0
414,57,0.8,14400,5363272.0
415,49,0.8,16800,5362204.0
416,11,1.6,13000,5355620.0
417,49,0.8,16000,5352352.0
418,35,0.8,20800,5349644.0
419,33,0.8,19200,5341540.0
420,10,0.8,18400,5337636.0
421,58,0.8,13600,5335267.800000001
422,20,1.6,21000,5333952.0
423,11,0.8,13600,5330702.4
424,45,0.8,15200,5329714.0
425,21,1.6,21000,5329142.0
426,13,1.6,6000,5328813.0
427,30,0.8,24800,5328548.8
428,50,0.8,14600,5327426.0
429,33,0.8,20000,5325994.0
430,47,0.8,15600,5320542.0
431,37,0.8,14200,5317758.0
432,23,0.8,24800,5315339.199999999
433,23,0.4,14400,5311017.1
434,35,1.6,14400,5308078.199999999
435,32,0.8,20800,5305444.0
436,17,1.6,23200,5302022.0
437,46,0.8,15800,5291220.0
438,40,1.6,14800,5289020.0
439,42,1.6,14800,5289020.0
440,41,1.6,14800,5289020.0
441,43,1.6,14800,5289020.0
442,44,1.6,14800,5289020.0
443,33,0.8,22800,5286285.2
444,50,0.8,15400,5282188.0
445,46,0.8,14800,5268392.0
446,49,0.8,15600,5265456.0
447,32,0.8,20000,5260016.0
448,10,0.8,19800,5258080.0
449,14,0.4,12400,5257448.4
450,11,0.8,19400,5252860.0
451,48,0.8,15600,5250394.0
452,11,1.2,18400,5247392.0
453,51,0.8,17600,5245314.0
454,30,1.6,14400,5240934.0
455,30,0.8,19000,5235899.0
456,10,0.4,16400,5232780.0
457,36,0.8,19800,5230620.0
458,58,0.8,14400,5230417.0
459,47,1.6,14600,5230336.0
460,48,1.6,14600,5230336.0
461,17,1.6,20600,5225716.0
462,46,0.8,17200,5224982.0
463,10,0.4,17800,5220769.0
464,11,0.8,14600,5218823.0
465,45,0.8,17200,5217730.0
466,24,0.8,20400,5217341.0
467,11,0.8,14800,5215439.0
468,42,0.8,15200,5213738.0
469,20,0.8,16000,5208052.0
470,34,0.8,17600,5205238.0
471,20,1.6,17200,5204447.0
472,30,1.6,17400,5203892.0
473,44,1.6,12200,5202672.0
474,18,0.8,15600,5202511.0
475,34,0.8,20000,5199407.2
476,27,0.8,22000,5193460.0
477,31,1.6,17400,5192982.0
478,22,0.4,14400,5189119.39
479,15,1.6,23800,5188954.0
480,16,1.6,23800,5188954.0
481,29,1.6,15400,5188216.0
482,28,1.6,15400,5187656.0
483,14,0.8,14800,5185841.8
484,35,1.6,15400,5184688.0
485,22,0.8,22200,5183373.0
486,16,0.6,14400,5177674.0
487,56,0.8,14400,5173814.0
488,51,0.8,15400,5170861.0
489,39,0.8,17400,5167498.4
490,27,1.6,14400,5162544.0
491,46,0.8,16400,5154834.0
492,53,1.6,12200,5152266.8
493,34,1.6,14400,5151761.199999999
494,13,1.6,10600,5151142.0
495,32,0.8,19000,5149565.0
496,43,0.8,15200,5148136.0
497,48,0.8,14800,5144764.0
498,14,1.6,6000,5144132.0
499,34,0.8,15800,5138202.0
500,28,0.8,22800,5137876.2
501,45,0.8,17800,5131900.0
502,11,0.6,14400,5126278.9
503,57,1.6,11400,5124683.0
504,18,1.6,20600,5120106.0
505,58,1.6,13000,5119626.0
506,56,1.6,13000,5119626.0
507,55,1.6,13000,5119626.0
508,57,1.6,13000,5119626.0
509,42,0.8,18800,5114601.0
510,34,0.8,19600,5114008.0
511,19,1.6,21000,5111262.0
512,31,0.8,17400,5101336.0
513,44,1.6,14600,5099332.0
514,45,1.6,14600,5099332.0
515,46,1.6,14600,5099332.0
516,44,0.8,15200,5098833.4
517,43,1.6,14600,5097367.0
518,42,1.6,14600,5095313.0
519,31,0.8,19000,5093939.0
520,58,0.8,16600,5092916.0
521,10,0.8,12400,5090261.1
522,42,0.8,15600,5089998.0
523,57,0.8,13000,5089134.0
524,27,1.6,16800,5088826.0
525,21,0.8,21600,5087477.0
526,58,1.6,12200,5082826.0
527,59,1.6,12200,5082826.0
528,10,0.4,14400,5080635.0
529,16,1.6,25000,5078970.0
530,43,0.8,15600,5075542.0
531,18,0.8,14800,5073234.0
532,12,0.8,18400,5072816.6
533,23,0.8,21600,5072093.0
534,15,1.6,9800,5070662.0
535,42,0.8,16400,5066922.0
536,22,0.8,21600,5064591.5
537,19,1.6,16000,5061206.0
538,36,0.8,22800,5057012.0
539,16,1.6,22000,5056666.0
540,21,0.4,14400,5056276.0
541,19,1.6,10400,5054760.0
542,19,0.8,21400,5047836.0
543,50,0.8,15200,5046308.0
544,59,0.8,13000,5045254.3
545,38,0.8,19400,5043953.0
546,41,1.6,6200,5037708.0
547,17,0.8,22000,5033996.0
548,44,0.8,16600,5033766.0
549,44,0.8,16200,5031650.0
550,44,0.8,19600,5031102.0
551,11,0.8,23600,5027402.0
552,31,0.8,19800,5026642.0
553,14,1.6,11000,5025816.6
554,17,0.8,16000,5022166.0
555,21,0.8,24800,5021705.0
556,43,0.8,16200,5021166.0
557,31,0.8,24800,5017000.0
558,29,1.6,15800,5015235.800000001
559,57,0.8,15600,5015020.0
560,34,0.8,17000,5014864.0
561,41,0.8,15600,5013742.0
562,21,0.8,24600,5011489.0
563,31,0.8,22400,5005424.0
564,34,1.6,15400,5003748.0
565,24,1.6,9600,5003640.0
566,12,0.8,14200,4998260.0
567,59,0.8,22800,4993625.0
568,52,1.6,11400,4992428.4
569,13,0.8,18000,4992295.0
570,39,1.6,14800,4988460.0
571,38,1.6,14800,4988460.0
572,10,0.6,14600,4987149.0
573,58,0.8,22800,4985832.0
574,34,0.8,20800,4984104.0
575,46,0.8,15600,4978537.800000001
576,37,0.8,18000,4978300.3
577,18,1.6,9800,4977065.0
578,33,0.8,19400,4971436.0
579,51,0.8,15200,4970466.0
580,30,0.8,20800,4963735.0
581,39,0.8,17000,4963248.0
582,39,1.6,13200,4959958.0
583,24,1.6,17200,4959858.0
584,26,1.6,16200,4959678.0
585,50,0.8,14200,4958296.0
586,37,0.8,19800,4956260.0
587,11,0.8,19800,4955240.0
588,49,0.8,16200,4948508.0
589,16,1.4,11000,4947588.0
590,38,0.8,19800,4945720.0
591,34,0.8,19400,4943882.9
592,51,1.6,11400,4941551.4
593,36,0.8,17400,4940936.0
594,37,0.8,17400,4940861.0
595,16,1.6,19200,4938600.0
596,15,0.8,18000,4936840.0
597,55,0.8,13600,4931331.0
598,14,1.4,20400,4927973.0
599,23,1.6,17600,4925814.0
600,50,0.8,15600,4925356.0
601,54,0.8,16200,4922253.0
602,41,0.8,18800,4921254.9
603,34,0.8,16800,4920391.0
604,30,0.8,22800,4914735.5
605,29,0.8,23800,4913208.0
606,21,1.6,17400,4907748.0
607,23,0.8,21000,4906141.0
608,15,0.8,16000,4903940.0
609,10,0.8,10600,4901129.0
610,19,1.6,20600,4897426.0
611,33,0.8,20800,4896543.8
612,17,1.6,18600,4894466.0
613,11,0.4,18400,4893570.0
614,17,1.6,10200,4893509.0
615,14,1.4,11000,4884497.0
616,25,1.6,19200,4884240.0
617,18,1.6,18600,4882526.0
618,56,0.8,13400,4880834.0
619,19,1.6,18600,4877046.0
620,54,1.6,13000,4876398.0
621,34,0.8,22800,4875209.0
622,22,0.8,24800,4874872.0
623,21,0.8,15800,4870894.0
624,21,1.6,9600,4870720.0
625,11,0.4,18200,4869170.0
626,19,0.8,24600,4866358.0
627,26,0.8,21000,4865996.0
628,32,0.8,19400,4863812.0
629,10,0.8,14800,4863480.0
630,10,1.2,20400,4862607.0
631,14,1.6,5600,4859206.0
632,21,1.6,17800,4858118.0
633,12,1.0,13400,4854905.0
634,30,1.6,19000,4851618.0
635,29,1.6,19000,4851618.0
636,31,1.6,15800,4851547.800000001
637,17,1.6,22600,4851018.0
638,16,1.6,22600,4851018.0
639,20,0.8,23800,4850576.0
640,38,0.8,15800,4849421.4
641,19,0.8,13200,4848480.0
642,23,0.8,10000,4845436.0
643,13,0.8,18800,4844754.0
644,10,0.8,13600,4844140.0
645,30,0.8,23800,4842748.0
646,47,0.8,14800,4840339.0
647,22,1.6,20200,4839823.0
648,40,0.8,18800,4835222.0
649,13,0.4,12600,4831628.4
650,25,0.4,14400,4827372.0
651,57,0.8,13400,4827322.0
652,16,1.6,9800,4826901.0
653,22,1.4,19000,4825462.0
654,34,0.8,14200,4825136.0
655,59,1.6,13000,4821388.0
656,52,0.8,16200,4821312.0
657,25,1.6,17200,4820938.0
658,17,1.6,25000,4816370.0
659,19,1.6,10200,4815759.0
660,11,1.0,13400,4815036.0
661,25,0.8,20400,4812258.0
662,18,1.6,25000,4808820.0
663,11,0.4,19200,4808010.1
664,29,1.0,21200,4805957.9
665,40,0.8,17800,4805472.0
666,19,1.6,25000,4802550.0
667,25,0.4,15400,4801234.2
668,47,0.8,16800,4800564.0
669,39,0.8,19000,4799017.0
670,21,0.8,22600,4797370.0
671,39,0.8,18000,4796573.0
672,35,0.8,14200,4796504.0
673,52,1.6,12200,4796058.8
674,14,1.6,5800,4794052.0
675,31,0.8,21600,4791920.0
676,41,1.6,13200,4788258.0
677,38,0.8,18000,4788036.3
678,20,0.8,24600,4784360.0
679,12,1.6,13000,4783268.0
680,29,0.8,23200,4775180.0
681,48,1.6,14800,4774754.0
682,47,1.6,14800,4774754.0
683,17,0.8,14600,4773926.0
684,45,1.6,13000,4770271.0
685,56,0.8,13600,4767793.4
686,18,1.6,19200,4761554.0
687,53,1.6,14200,4759984.0
688,49,0.8,14400,4757925.1
689,13,1.6,10800,4754923.0
690,37,0.8,15800,4754202.0
691,17,1.6,9800,4750534.0
692,22,0.6,15400,4749530.0
693,27,0.8,21400,4748173.0
694,12,0.8,16600,4747314.0
695,17,1.6,10400,4746340.0
696,37,0.8,18400,4737928.0
697,18,0.4,15400,4730748.0
698,31,0.8,19400,4730266.0
699,40,1.6,7400,4728516.0
700,23,0.8,22200,4728211.0
701,31,0.8,20000,4718824.0
702,28,1.0,21200,4715326.9
703,31,0.8,18400,4706069.0
704,22,0.8,22600,4703191.0
705,37,0.8,16600,4702773.0
706,12,0.4,14400,4701366.0
707,25,0.8,23200,4701222.0
708,30,0.8,19200,4697149.500000001
709,24,0.8,23200,4694280.0
710,13,0.8,14400,4694000.4
711,14,0.4,20800,4693395.0
712,30,0.8,20000,4689542.0
713,21,1.4,19000,4688607.0
714,10,0.8,14600,4687984.9
715,16,0.8,16000,4685006.0
716,11,1.4,22000,4682452.0
717,47,0.8,15200,4680678.399999999
718,11,0.6,14600,4677006.0
719,45,0.8,14800,4675891.0
720,54,0.8,13600,4673986.0
721,19,0.8,16000,4673308.0
722,44,0.8,19200,4671424.0
723,13,0.8,18400,4670936.0
724,20,1.4,19000,4667643.0
725,41,1.6,7400,4665580.0
726,36,0.8,16400,4664671.0
727,36,0.8,18200,4663655.0
728,34,0.8,21200,4662740.0
729,13,1.6,12000,4662276.0
730,10,0.6,13600,4661892.2
731,52,0.8,17600,4660331.0
732,35,0.8,15800,4659104.0
733,45,0.8,16400,4657980.0
734,40,0.8,16600,4656791.4
735,14,0.8,16000,4655468.0
736,41,0.8,19600,4654716.0
737,14,0.8,12400,4653799.0
738,44,0.8,16000,4652906.0
739,37,0.8,18200,4650532.0
740,10,0.6,13400,4648298.2
741,36,0.8,20000,4643869.0
742,15,0.8,23600,4639766.0
743,17,1.4,11000,4636889.0
744,31,0.8,18000,4635130.0
745,24,1.4,19000,4630088.0
746,32,0.8,17000,4627004.0
747,49,0.8,17800,4626650.0
748,33,0.8,21600,4625340.0
749,40,0.8,19600,4625040.0
750,42,0.8,17200,4621619.9
751,10,0.6,14800,4621441.0
752,28,0.8,16800,4615732.0
753,34,0.8,21600,4614780.0
754,16,0.8,23200,4614558.0
755,31,1.6,19000,4613160.0
756,32,1.6,19000,4613160.0
757,56,0.8,15600,4608453.0
758,54,1.6,14200,4606222.0
759,53,0.8,13600,4604243.0
760,22,1.6,9600,4598300.0
761,20,1.6,17600,4597511.800000001
762,11,0.6,14800,4596397.8
763,39,0.8,16600,4595817.0
764,26,0.8,23400,4595692.6
765,39,0.8,19600,4592956.0
766,12,0.4,19800,4588400.0
767,45,1.6,14800,4587520.0
768,42,1.6,14200,4587168.0
769,43,1.6,14200,4587168.0
770,44,0.8,17200,4586421.0
771,21,1.6,17200,4585724.0
772,18,1.6,15800,4583302.4
773,17,0.8,23200,4582766.0
774,35,0.8,20000,4579152.0
775,10,0.6,12400,4578870.7
776,18,0.8,21000,4578306.0
777,10,0.4,12400,4577756.7
778,10,0.4,20000,4571612.0
779,10,0.8,12800,4571536.2
780,16,0.4,15000,4570349.0
781,35,1.6,14000,4565741.0
782,23,0.6,15400,4565250.0
783,12,0.8,16000,4564500.0
784,16,0.8,22600,4560480.0
785,41,0.8,17200,4559812.0
786,52,0.8,16800,4557620.0
787,30,0.8,21200,4557364.0
788,11,0.4,15400,4555470.0
789,22,1.6,17600,4553749.199999999
790,42,1.6,7400,4553134.0
791,25,1.6,16800,4551054.0
792,10,0.4,16200,4549818.0
793,17,1.6,10000,4548670.0
794,30,0.8,20200,4545542.0
795,48,0.8,16200,4543536.0
796,17,1.6,16800,4543180.0
797,17,0.8,14800,4541634.9
798,15,0.8,22600,4538126.0
799,29,0.8,21200,4537856.0
800,39,0.8,19800,4536820.0
801,32,0.8,21600,4533700.0
802,15,0.8,14000,4532610.0
803,45,1.6,14200,4531620.0
804,44,1.6,14200,4531620.0
805,28,0.8,23800,4522529.0
806,38,0.8,18400,4521951.0
807,49,0.8,18800,4520604.0
808,42,0.8,15000,4517168.0
809,44,1.6,13000,4515851.0
810,25,1.6,17400,4514476.0
811,36,0.8,15800,4514141.0
812,29,1.6,17400,4511512.0
813,11,0.8,18400,4511461.0
814,31,0.8,23800,4508348.0
815,36,0.8,16600,4506056.0
816,26,1.2,17200,4505399.0
817,34,1.6,7000,4504845.0
818,26,0.4,14400,4502962.0
819,30,1.0,21200,4500982.9
